date,bpi
2019-03-29 00:00:00,1102.0
2019-04-01 00:00:00,1110.0
2019-04-02 00:00:00,1120.0
2019-04-03 00:00:00,1127.0
2019-04-04 00:00:00,1124.0
2019-04-05 00:00:00,1114.0
2019-04-08 00:00:00,1101.0
2019-04-09 00:00:00,1085.0
2019-04-10 00:00:00,1074.0
2019-04-11 00:00:00,1071.0
2019-04-12 00:00:00,1073.0
2019-04-15 00:00:00,1092.0
2019-04-16 00:00:00,1119.0
2019-04-17 00:00:00,1147.0
2019-04-18 00:00:00,1162.0
2019-04-23 00:00:00,1171.0
2019-04-24 00:00:00,1177.0
2019-04-25 00:00:00,1182.0
2019-04-26 00:00:00,1186.0
2019-04-29 00:00:00,1189.0
2019-04-30 00:00:00,1188.0
2019-05-02 00:00:00,1189.0
2019-05-03 00:00:00,1190.0
2019-05-07 00:00:00,1189.0
2019-05-08 00:00:00,1188.0
2019-05-09 00:00:00,1193.0
2019-05-10 00:00:00,1198.0
2019-05-13 00:00:00,1211.0
2019-05-14 00:00:00,1229.0
2019-05-15 00:00:00,1243.0
2019-05-16 00:00:00,1252.0
2019-05-17 00:00:00,1255.0
2019-05-20 00:00:00,1256.0
2019-05-21 00:00:00,1258.0
2019-05-22 00:00:00,1268.0
2019-05-23 00:00:00,1287.0
2019-05-24 00:00:00,1304.0
2019-05-28 00:00:00,1322.0
2019-05-29 00:00:00,1337.0
2019-05-30 00:00:00,1340.0
2019-05-31 00:00:00,1335.0
2019-06-03 00:00:00,1325.0
2019-06-04 00:00:00,1304.0
2019-06-05 00:00:00,1285.0
2019-06-06 00:00:00,1246.0
2019-06-07 00:00:00,1213.0
2019-06-10 00:00:00,1187.0
2019-06-11 00:00:00,1166.0
2019-06-12 00:00:00,1149.0
2019-06-13 00:00:00,1137.0
2019-06-14 00:00:00,1131.0
2019-06-17 00:00:00,1125.0
2019-06-18 00:00:00,1117.0
2019-06-19 00:00:00,1110.0
2019-06-20 00:00:00,1101.0
2019-06-21 00:00:00,1096.0
2019-06-24 00:00:00,1111.0
2019-06-25 00:00:00,1150.0
2019-06-26 00:00:00,1191.0
2019-06-27 00:00:00,1243.0
2019-06-28 00:00:00,1286.0
2019-07-01 00:00:00,1317.0
2019-07-02 00:00:00,1370.0
2019-07-03 00:00:00,1433.0
2019-07-04 00:00:00,1569.0
2019-07-05 00:00:00,1665.0
2019-07-08 00:00:00,1695.0
2019-07-09 00:00:00,1739.0
2019-07-10 00:00:00,1791.0
2019-07-11 00:00:00,1881.0
2019-07-12 00:00:00,1945.0
2019-07-15 00:00:00,1992.0
2019-07-16 00:00:00,2052.0
2019-07-17 00:00:00,2085.0
2019-07-18 00:00:00,2134.0
2019-07-19 00:00:00,2170.0
2019-07-22 00:00:00,2201.0
2019-07-23 00:00:00,2219.0
2019-07-24 00:00:00,2209.0
2019-07-25 00:00:00,2180.0
2019-07-26 00:00:00,2109.0
2019-07-29 00:00:00,2050.0
2019-07-30 00:00:00,1969.0
2019-07-31 00:00:00,1891.0
2019-08-01 00:00:00,1818.0
2019-08-02 00:00:00,1779.0
2019-08-05 00:00:00,1753.0
2019-08-06 00:00:00,1759.0
2019-08-07 00:00:00,1791.0
2019-08-08 00:00:00,1839.0
2019-08-09 00:00:00,1898.0
2019-08-12 00:00:00,1932.0
2019-08-13 00:00:00,1999.0
2019-08-14 00:00:00,2089.0
2019-08-15 00:00:00,2150.0
2019-08-16 00:00:00,2169.0
2019-08-19 00:00:00,2174.0
2019-08-20 00:00:00,2161.0
2019-08-21 00:00:00,2163.0
2019-08-22 00:00:00,2181.0
2019-08-23 00:00:00,2196.0
2019-08-27 00:00:00,2218.0
2019-08-28 00:00:00,2235.0
2019-08-29 00:00:00,2249.0
2019-08-30 00:00:00,2260.0
2019-09-02 00:00:00,2262.0
2019-09-03 00:00:00,2261.0
2019-09-04 00:00:00,2250.0
2019-09-05 00:00:00,2234.0
2019-09-06 00:00:00,2216.0
2019-09-09 00:00:00,2191.0
2019-09-10 00:00:00,2161.0
2019-09-11 00:00:00,2144.0
2019-09-12 00:00:00,2129.0
2019-09-13 00:00:00,2133.0
2019-09-16 00:00:00,2133.0
2019-09-17 00:00:00,2121.0
2019-09-18 00:00:00,2089.0
2019-09-19 00:00:00,2052.0
2019-09-20 00:00:00,2013.0
2019-09-23 00:00:00,1978.0
2019-09-24 00:00:00,1939.0
2019-09-25 00:00:00,1900.0
2019-09-26 00:00:00,1846.0
2019-09-27 00:00:00,1804.0
2019-09-30 00:00:00,1766.0
2019-10-01 00:00:00,1745.0
2019-10-02 00:00:00,1725.0
2019-10-03 00:00:00,1722.0
2019-10-04 00:00:00,1731.0
2019-10-07 00:00:00,1748.0
2019-10-08 00:00:00,1804.0
2019-10-09 00:00:00,1852.0
2019-10-10 00:00:00,1899.0
2019-10-11 00:00:00,1916.0
2019-10-14 00:00:00,1928.0
2019-10-15 00:00:00,1918.0
2019-10-16 00:00:00,1888.0
2019-10-17 00:00:00,1861.0
2019-10-18 00:00:00,1840.0
2019-10-21 00:00:00,1819.0
2019-10-22 00:00:00,1795.0
2019-10-23 00:00:00,1770.0
2019-10-24 00:00:00,1748.0
2019-10-25 00:00:00,1695.0
2019-10-28 00:00:00,1646.0
2019-10-29 00:00:00,1608.0
2019-10-30 00:00:00,1574.0
2019-10-31 00:00:00,1543.0
2019-11-01 00:00:00,1513.0
2019-11-04 00:00:00,1477.0
2019-11-05 00:00:00,1436.0
2019-11-06 00:00:00,1385.0
2019-11-07 00:00:00,1340.0
2019-11-08 00:00:00,1290.0
2019-11-11 00:00:00,1246.0
2019-11-12 00:00:00,1207.0
2019-11-13 00:00:00,1170.0
2019-11-14 00:00:00,1137.0
2019-11-15 00:00:00,1118.0
2019-11-18 00:00:00,1112.0
2019-11-19 00:00:00,1116.0
2019-11-20 00:00:00,1127.0
2019-11-21 00:00:00,1129.0
2019-11-22 00:00:00,1129.0
2019-11-25 00:00:00,1119.0
2019-11-26 00:00:00,1111.0
2019-11-27 00:00:00,1121.0
2019-11-28 00:00:00,1167.0
2019-11-29 00:00:00,1225.0
2019-12-02 00:00:00,1282.0
2019-12-03 00:00:00,1315.0
2019-12-04 00:00:00,1326.0
2019-12-05 00:00:00,1336.0
2019-12-06 00:00:00,1347.0
2019-12-09 00:00:00,1359.0
2019-12-10 00:00:00,1395.0
2019-12-11 00:00:00,1443.0
2019-12-12 00:00:00,1459.0
2019-12-13 00:00:00,1467.0
2019-12-16 00:00:00,1465.0
2019-12-17 00:00:00,1421.0
2019-12-18 00:00:00,1340.0
2019-12-19 00:00:00,1265.0
2019-12-20 00:00:00,1201.0
2019-12-23 00:00:00,1154.0
2019-12-24 00:00:00,1117.0
2020-01-02 00:00:00,1003.0
2020-01-03 00:00:00,949.0
2020-01-06 00:00:00,890.0
2020-01-07 00:00:00,845.0
2020-01-08 00:00:00,803.0
2020-01-09 00:00:00,785.0
2020-01-10 00:00:00,771.0
2020-01-13 00:00:00,759.0
2020-01-14 00:00:00,767.0
2020-01-15 00:00:00,825.0
2020-01-16 00:00:00,859.0
2020-01-17 00:00:00,870.0
2020-01-20 00:00:00,866.0
2020-01-21 00:00:00,824.0
2020-01-22 00:00:00,760.0
2020-01-23 00:00:00,714.0
2020-01-24 00:00:00,691.0
2020-01-27 00:00:00,673.0
2020-01-28 00:00:00,651.0
2020-01-29 00:00:00,627.0
2020-01-30 00:00:00,595.0
2020-01-31 00:00:00,574.0
2020-02-03 00:00:00,546.0
2020-02-04 00:00:00,526.0
2020-02-05 00:00:00,520.0
2020-02-06 00:00:00,530.0
2020-02-07 00:00:00,541.0
2020-02-10 00:00:00,546.0
2020-02-11 00:00:00,557.0
2020-02-12 00:00:00,582.0
2020-02-13 00:00:00,612.0
2020-02-14 00:00:00,636.0
2020-02-17 00:00:00,657.0
2020-02-18 00:00:00,690.0
2020-02-19 00:00:00,722.0
2020-02-20 00:00:00,755.0
2020-02-21 00:00:00,787.0
2020-02-24 00:00:00,811.0
2020-02-25 00:00:00,830.0
2020-02-26 00:00:00,859.0
2020-02-27 00:00:00,886.0
2020-02-28 00:00:00,905.0
2020-03-02 00:00:00,915.0
2020-03-03 00:00:00,935.0
2020-03-04 00:00:00,961.0
2020-03-05 00:00:00,1026.0
2020-03-06 00:00:00,1068.0
2020-03-09 00:00:00,1067.0
2020-03-10 00:00:00,1064.0
2020-03-11 00:00:00,1057.0
2020-03-12 00:00:00,1035.0
2020-03-13 00:00:00,1007.0
2020-03-16 00:00:00,970.0
2020-03-17 00:00:00,930.0
2020-03-18 00:00:00,886.0
2020-03-19 00:00:00,850.0
2020-03-20 00:00:00,807.0
2020-03-23 00:00:00,774.0
2020-03-24 00:00:00,746.0
2020-03-25 00:00:00,720.0
2020-03-26 00:00:00,715.0
2020-03-27 00:00:00,729.0
2020-03-30 00:00:00,732.0
2020-03-31 00:00:00,757.0
2020-04-01 00:00:00,783.0
2020-04-02 00:00:00,792.0
2020-04-03 00:00:00,797.0
2020-04-06 00:00:00,801.0
2020-04-07 00:00:00,800.0
2020-04-08 00:00:00,805.0
2020-04-09 00:00:00,813.0
2020-04-14 00:00:00,818.0
2020-04-15 00:00:00,820.0
2020-04-16 00:00:00,821.0
2020-04-17 00:00:00,825.0
2020-04-20 00:00:00,822.0
2020-04-21 00:00:00,804.0
2020-04-22 00:00:00,778.0
2020-04-23 00:00:00,759.0
2020-04-24 00:00:00,747.0
2020-04-27 00:00:00,741.0
2020-04-28 00:00:00,731.0
2020-04-29 00:00:00,720.0
2020-04-30 00:00:00,711.0
2020-05-04 00:00:00,702.0
2020-05-05 00:00:00,692.0
2020-05-06 00:00:00,678.0
2020-05-07 00:00:00,667.0
2020-05-11 00:00:00,658.0
2020-05-12 00:00:00,645.0
2020-05-13 00:00:00,628.0
2020-05-14 00:00:00,614.0
2020-05-15 00:00:00,603.0
2020-05-18 00:00:00,599.0
2020-05-19 00:00:00,599.0
2020-05-20 00:00:00,607.0
2020-05-21 00:00:00,623.0
2020-05-27 00:00:00,689.0
2020-05-28 00:00:00,720.0
2020-05-29 00:00:00,754.0
2020-06-01 00:00:00,777.0
2020-06-02 00:00:00,795.0
2020-06-03 00:00:00,809.0
2020-06-04 00:00:00,815.0
2020-06-05 00:00:00,814.0
2020-06-08 00:00:00,809.0
2020-06-09 00:00:00,799.0
2020-06-10 00:00:00,796.0
2020-06-11 00:00:00,821.0
2020-06-12 00:00:00,852.0
2020-06-15 00:00:00,884.0
2020-06-16 00:00:00,949.0
2020-06-17 00:00:00,1019.0
2020-06-18 00:00:00,1117.0
2020-06-19 00:00:00,1178.0
2020-06-22 00:00:00,1204.0
2020-06-23 00:00:00,1222.0
2020-06-24 00:00:00,1245.0
2020-06-25 00:00:00,1253.0
2020-06-26 00:00:00,1256.0
2020-06-29 00:00:00,1256.0
2020-06-30 00:00:00,1257.0
2020-07-01 00:00:00,1255.0
2020-07-02 00:00:00,1257.0
2020-07-03 00:00:00,1316.0
2020-07-06 00:00:00,1376.0
2020-07-07 00:00:00,1457.0
2020-07-08 00:00:00,1517.0
2020-07-10 00:00:00,1587.0
2020-07-13 00:00:00,1597.0
2020-07-14 00:00:00,1597.0
2020-07-15 00:00:00,1579.0
2020-07-16 00:00:00,1544.0
2020-07-17 00:00:00,1504.0
2020-07-20 00:00:00,1465.0
2020-07-21 00:00:00,1415.0
2020-07-22 00:00:00,1335.0
2020-07-23 00:00:00,1263.0
2020-07-24 00:00:00,1198.0
2020-07-27 00:00:00,1161.0
2020-07-28 00:00:00,1136.0
2020-07-29 00:00:00,1166.0
2020-07-30 00:00:00,1203.0
2020-07-31 00:00:00,1227.0
2020-08-03 00:00:00,1254.0
2020-08-04 00:00:00,1316.0
2020-08-05 00:00:00,1410.0
2020-08-06 00:00:00,1494.0
2020-08-07 00:00:00,1563.0
2020-08-10 00:00:00,1600.0
2020-08-11 00:00:00,1671.0
2020-08-12 00:00:00,1747.0
2020-08-13 00:00:00,1797.0
2020-08-14 00:00:00,1824.0
2020-08-17 00:00:00,1819.0
2020-08-18 00:00:00,1798.0
2020-08-19 00:00:00,1757.0
2020-08-20 00:00:00,1700.0
2020-08-21 00:00:00,1653.0
2020-08-24 00:00:00,1632.0
2020-08-25 00:00:00,1629.0
2020-08-26 00:00:00,1616.0
2020-08-27 00:00:00,1619.0
2020-08-28 00:00:00,1617.0
2020-08-31 00:00:00,1617.0
2020-09-01 00:00:00,1604.0
2020-09-02 00:00:00,1568.0
2020-09-03 00:00:00,1515.0
2020-09-04 00:00:00,1473.0
2020-09-07 00:00:00,1449.0
2020-09-08 00:00:00,1414.0
2020-09-09 00:00:00,1370.0
2020-09-10 00:00:00,1337.0
2020-09-11 00:00:00,1313.0
2020-09-14 00:00:00,1300.0
2020-09-15 00:00:00,1296.0
2020-09-16 00:00:00,1299.0
2020-09-17 00:00:00,1305.0
2020-09-18 00:00:00,1315.0
2020-09-21 00:00:00,1321.0
2020-09-22 00:00:00,1326.0
2020-09-23 00:00:00,1339.0
2020-09-24 00:00:00,1361.0
2020-09-25 00:00:00,1380.0
2020-09-28 00:00:00,1390.0
2020-09-29 00:00:00,1391.0
2020-09-30 00:00:00,1374.0
2020-10-01 00:00:00,1364.0
2020-10-02 00:00:00,1373.0
2020-10-05 00:00:00,1383.0
2020-10-06 00:00:00,1394.0
2020-10-07 00:00:00,1410.0
2020-10-08 00:00:00,1428.0
2020-10-09 00:00:00,1439.0
2020-10-12 00:00:00,1443.0
2020-10-13 00:00:00,1436.0
2020-10-14 00:00:00,1413.0
2020-10-15 00:00:00,1365.0
2020-10-16 00:00:00,1323.0
2020-10-19 00:00:00,1298.0
2020-10-20 00:00:00,1273.0
2020-10-21 00:00:00,1257.0
2020-10-22 00:00:00,1255.0
2020-10-23 00:00:00,1274.0
2020-10-25 23:00:00,1291.0
2020-10-26 23:00:00,1295.0
2020-10-27 23:00:00,1300.0
2020-10-28 23:00:00,1297.0
2020-11-01 23:00:00,1275.0
2020-11-02 23:00:00,1250.0
2020-11-03 23:00:00,1231.0
2020-11-04 23:00:00,1209.0
2020-11-05 23:00:00,1190.0
2020-11-08 23:00:00,1181.0
2020-11-09 23:00:00,1170.0
2020-11-10 23:00:00,1165.0
2020-11-11 23:00:00,1177.0
2020-11-12 23:00:00,1198.0
2020-11-15 23:00:00,1214.0
2020-11-16 23:00:00,1252.0
2020-11-17 23:00:00,1291.0
2020-11-18 23:00:00,1326.0
2020-11-19 23:00:00,1353.0
2020-11-22 23:00:00,1384.0
2020-11-23 23:00:00,1398.0
2020-11-24 23:00:00,1413.0
2020-11-25 23:00:00,1426.0
2020-11-26 23:00:00,1429.0
2020-11-29 23:00:00,1427.0
2020-11-30 23:00:00,1410.0
2020-12-01 23:00:00,1379.0
2020-12-02 23:00:00,1345.0
2020-12-03 23:00:00,1331.0
2020-12-06 23:00:00,1325.0
2020-12-07 23:00:00,1344.0
2020-12-08 23:00:00,1388.0
2020-12-09 23:00:00,1427.0
2020-12-10 23:00:00,1465.0
2020-12-13 23:00:00,1485.0
2020-12-14 23:00:00,1491.0
2020-12-15 23:00:00,1466.0
2020-12-16 23:00:00,1433.0
2020-12-17 23:00:00,1402.0
2020-12-20 23:00:00,1377.0
2020-12-21 23:00:00,1352.0
2020-12-22 23:00:00,1333.0
2020-12-23 23:00:00,1325.0
2021-01-03 23:00:00,1364.0
2021-01-04 23:00:00,1422.0
2021-01-05 23:00:00,1463.0
2021-01-06 23:00:00,1504.0
2021-01-07 23:00:00,1559.0
2021-01-10 23:00:00,1620.0
2021-01-11 23:00:00,1645.0
2021-01-12 23:00:00,1645.0
2021-01-13 23:00:00,1618.0
2021-01-14 23:00:00,1616.0
2021-01-17 23:00:00,1618.0
2021-01-18 23:00:00,1612.0
2021-01-19 23:00:00,1617.0
2021-01-20 23:00:00,1639.0
2021-01-21 23:00:00,1659.0
2021-01-24 23:00:00,1665.0
2021-01-25 23:00:00,1660.0
2021-01-26 23:00:00,1645.0
2021-01-27 23:00:00,1631.0
2021-01-28 23:00:00,1633.0
2021-01-31 23:00:00,1630.0
2021-02-01 23:00:00,1624.0
2021-02-02 23:00:00,1623.0
2021-02-03 23:00:00,1629.0
2021-02-04 23:00:00,1662.0
2021-02-07 23:00:00,1689.0
2021-02-08 23:00:00,1740.0
2021-02-09 23:00:00,1797.0
2021-02-10 23:00:00,1871.0
2021-02-11 23:00:00,1944.0
2021-02-14 23:00:00,1997.0
2021-02-15 23:00:00,2127.0
2021-02-16 23:00:00,2518.0
2021-02-17 23:00:00,2471.0
2021-02-18 23:00:00,2332.0
2021-02-21 23:00:00,2321.0
2021-02-22 23:00:00,2306.0
2021-02-23 23:00:00,2276.0
2021-02-24 23:00:00,2208.0
2021-02-25 23:00:00,2140.0
2021-02-28 23:00:00,2086.0
2021-03-01 23:00:00,2100.0
2021-03-02 23:00:00,2161.0
2021-03-03 23:00:00,2212.0
2021-03-04 23:00:00,2241.0
2021-03-07 23:00:00,2258.0
2021-03-08 23:00:00,2238.0
2021-03-09 23:00:00,2218.0
2021-03-10 23:00:00,2217.0
2021-03-11 23:00:00,2242.0
2021-03-14 23:00:00,2272.0
2021-03-15 23:00:00,2372.0
2021-03-16 23:00:00,2583.0
2021-03-17 23:00:00,2822.0
2021-03-18 23:00:00,2975.0
2021-03-21 23:00:00,3058.0
2021-03-22 23:00:00,2983.0
2021-03-23 23:00:00,2858.0
2021-03-24 23:00:00,2834.0
2021-03-25 23:00:00,2827.0
2021-03-29 00:00:00,2812.0
2021-03-30 00:00:00,2723.0
2021-03-31 00:00:00,2576.0
2021-04-01 00:00:00,2484.0
2021-04-06 00:00:00,2431.0
2021-04-07 00:00:00,2358.0
2021-04-08 00:00:00,2160.0
2021-04-09 00:00:00,2003.0
2021-04-12 00:00:00,1928.0
2021-04-13 00:00:00,1898.0
2021-04-14 00:00:00,2017.0
2021-04-15 00:00:00,2234.0
2021-04-16 00:00:00,2347.0
2021-04-19 00:00:00,2441.0
2021-04-20 00:00:00,2557.0
2021-04-21 00:00:00,2690.0
2021-04-22 00:00:00,2686.0
2021-04-23 00:00:00,2630.0
2021-04-26 00:00:00,2586.0
2021-04-27 00:00:00,2550.0
2021-04-28 00:00:00,2584.0
2021-04-29 00:00:00,2643.0
2021-04-30 00:00:00,2672.0
2021-05-04 00:00:00,2724.0
2021-05-05 00:00:00,2848.0
2021-05-06 00:00:00,2909.0
2021-05-07 00:00:00,2955.0
2021-05-10 00:00:00,3014.0
2021-05-11 00:00:00,3082.0
2021-05-12 00:00:00,3067.0
2021-05-13 00:00:00,3017.0
2021-05-14 00:00:00,2961.0
2021-05-17 00:00:00,2909.0
2021-05-18 00:00:00,2854.0
2021-05-19 00:00:00,2857.0
2021-05-20 00:00:00,2870.0
2021-05-21 00:00:00,2855.0
2021-05-24 00:00:00,2840.0
2021-05-25 00:00:00,2809.0
2021-05-26 00:00:00,2767.0
2021-05-27 00:00:00,2735.0
2021-05-28 00:00:00,2760.0
2021-06-01 00:00:00,2801.0
2021-06-02 00:00:00,2855.0
2021-06-03 00:00:00,2896.0
2021-06-04 00:00:00,2933.0
2021-06-07 00:00:00,2954.0
2021-06-08 00:00:00,2993.0
2021-06-09 00:00:00,3065.0
2021-06-10 00:00:00,3204.0
2021-06-11 00:00:00,3302.0
2021-06-14 00:00:00,3343.0
2021-06-15 00:00:00,3407.0
2021-06-16 00:00:00,3519.0
2021-06-17 00:00:00,3558.0
2021-06-18 00:00:00,3544.0
2021-06-21 00:00:00,3505.0
2021-06-22 00:00:00,3432.0
2021-06-23 00:00:00,3418.0
2021-06-24 00:00:00,3515.0
2021-06-25 00:00:00,3642.0
2021-06-28 00:00:00,3827.0
2021-06-29 00:00:00,4010.0
2021-06-30 00:00:00,4119.0
2021-07-01 00:00:00,4237.0
2021-07-02 00:00:00,4269.0
2021-07-05 00:00:00,4241.0
2021-07-06 00:00:00,4160.0
2021-07-07 00:00:00,4150.0
2021-07-08 00:00:00,4128.0
2021-07-09 00:00:00,4101.0
2021-07-12 00:00:00,4070.0
2021-07-13 00:00:00,3970.0
2021-07-15 00:00:00,3708.0
2021-07-16 00:00:00,3635.0
2021-07-19 00:00:00,3623.0
2021-07-20 00:00:00,3600.0
2021-07-21 00:00:00,3577.0
2021-07-22 00:00:00,3560.0
2021-07-23 00:00:00,3528.0
2021-07-26 00:00:00,3513.0
2021-07-27 00:00:00,3467.0
2021-07-28 00:00:00,3404.0
2021-07-29 00:00:00,3342.0
2021-07-30 00:00:00,3304.0
2021-08-02 00:00:00,3290.0
2021-08-03 00:00:00,3307.0
2021-08-04 00:00:00,3358.0
2021-08-05 00:00:00,3418.0
2021-08-06 00:00:00,3449.0
2021-08-09 00:00:00,3458.0
2021-08-10 00:00:00,3476.0
2021-08-11 00:00:00,3516.0
2021-08-12 00:00:00,3550.0
2021-08-13 00:00:00,3566.0
2021-08-16 00:00:00,3584.0
2021-08-17 00:00:00,3617.0
2021-08-18 00:00:00,3707.0
2021-08-19 00:00:00,3754.0
2021-08-20 00:00:00,3785.0
2021-08-23 00:00:00,3809.0
2021-08-24 00:00:00,3846.0
2021-08-25 00:00:00,3885.0
2021-08-26 00:00:00,3911.0
2021-08-27 00:00:00,3874.0
2021-08-31 00:00:00,3781.0
2021-09-01 00:00:00,3706.0
2021-09-02 00:00:00,3649.0
2021-09-03 00:00:00,3605.0
2021-09-06 00:00:00,3544.0
2021-09-07 00:00:00,3496.0
2021-09-08 00:00:00,3473.0
2021-09-09 00:00:00,3510.0
2021-09-10 00:00:00,3595.0
2021-09-13 00:00:00,3694.0
2021-09-14 00:00:00,3756.0
2021-09-15 00:00:00,3800.0
2021-09-16 00:00:00,3852.0
2021-09-17 00:00:00,3904.0
2021-09-20 00:00:00,3916.0
2021-09-21 00:00:00,3930.0
2021-09-22 00:00:00,3961.0
2021-09-23 00:00:00,3994.0
2021-09-24 00:00:00,4012.0
2021-09-27 00:00:00,4020.0
2021-09-28 00:00:00,4030.0
2021-09-29 00:00:00,4037.0
2021-09-30 00:00:00,4013.0
2021-10-01 00:00:00,3992.0
2021-10-04 00:00:00,3961.0
2021-10-05 00:00:00,3918.0
2021-10-06 00:00:00,3903.0
2021-10-07 00:00:00,3884.0
2021-10-08 00:00:00,3866.0
2021-10-11 00:00:00,3877.0
2021-10-12 00:00:00,3906.0
2021-10-13 00:00:00,3958.0
2021-10-14 00:00:00,4023.0
2021-10-15 00:00:00,4065.0
2021-10-18 00:00:00,4091.0
2021-10-19 00:00:00,4166.0
2021-10-20 00:00:00,4236.0
2021-10-21 00:00:00,4304.0
2021-10-22 00:00:00,4327.0
2021-10-25 00:00:00,4328.0
2021-10-26 00:00:00,4231.0
2021-10-27 00:00:00,4083.0
2021-10-28 00:00:00,3965.0
2021-10-29 00:00:00,3896.0
2021-10-31 23:00:00,3815.0
2021-11-01 23:00:00,3644.0
2021-11-02 23:00:00,3355.0
2021-11-03 23:00:00,3166.0
2021-11-04 23:00:00,3071.0
2021-11-07 23:00:00,3063.0
2021-11-08 23:00:00,3084.0
2021-11-09 23:00:00,3079.0
2021-11-10 23:00:00,3026.0
2021-11-11 23:00:00,2930.0
2021-11-14 23:00:00,2850.0
2021-11-15 23:00:00,2675.0
2021-11-16 23:00:00,2475.0
2021-11-17 23:00:00,2336.0
2021-11-18 23:00:00,2282.0
2021-11-21 23:00:00,2291.0
2021-11-22 23:00:00,2333.0
2021-11-23 23:00:00,2378.0
2021-11-24 23:00:00,2489.0
2021-11-25 23:00:00,2621.0
2021-11-28 23:00:00,2735.0
2021-11-29 23:00:00,2811.0
2021-11-30 23:00:00,2897.0
2021-12-01 23:00:00,3030.0
2021-12-02 23:00:00,3128.0
2021-12-05 23:00:00,3212.0
2021-12-06 23:00:00,3253.0
2021-12-07 23:00:00,3221.0
2021-12-08 23:00:00,3145.0
2021-12-09 23:00:00,3068.0
2021-12-12 23:00:00,2995.0
2021-12-13 23:00:00,2879.0
2021-12-14 23:00:00,2744.0
2021-12-15 23:00:00,2626.0
2021-12-16 23:00:00,2444.0
2021-12-19 23:00:00,2356.0
2021-12-20 23:00:00,2311.0
2021-12-21 23:00:00,2384.0
2021-12-22 23:00:00,2515.0
2021-12-23 23:00:00,2573.0
2022-01-03 23:00:00,2874.0
2022-01-04 23:00:00,3003.0
2022-01-05 23:00:00,3013.0
2022-01-06 23:00:00,2957.0
2022-01-09 23:00:00,2849.0
2022-01-10 23:00:00,2715.0
2022-01-11 23:00:00,2565.0
2022-01-12 23:00:00,2452.0
2022-01-13 23:00:00,2375.0
2022-01-16 23:00:00,2326.0
2022-01-17 23:00:00,2223.0
2022-01-18 23:00:00,2095.0
2022-01-19 23:00:00,2024.0
2022-01-20 23:00:00,2010.0
2022-01-23 23:00:00,2013.0
2022-01-24 23:00:00,1988.0
2022-01-25 23:00:00,1914.0
2022-01-26 23:00:00,1846.0
2022-01-27 23:00:00,1840.0
2022-01-30 23:00:00,1828.0
2022-01-31 23:00:00,1811.0
2022-02-01 23:00:00,1765.0
2022-02-02 23:00:00,1771.0
2022-02-03 23:00:00,1796.0
2022-02-06 23:00:00,1855.0
2022-02-07 23:00:00,1971.0
2022-02-08 23:00:00,2153.0
2022-02-09 23:00:00,2333.0
2022-02-10 23:00:00,2403.0
2022-02-13 23:00:00,2418.0
2022-02-14 23:00:00,2400.0
2022-02-15 23:00:00,2375.0
2022-02-16 23:00:00,2365.0
2022-02-17 23:00:00,2375.0
2022-02-20 23:00:00,2441.0
2022-02-21 23:00:00,2596.0
2022-02-22 23:00:00,2699.0
2022-02-23 23:00:00,2689.0
2022-02-24 23:00:00,2658.0
2022-02-27 23:00:00,2599.0
2022-02-28 23:00:00,2601.0
2022-03-01 23:00:00,2634.0
2022-03-02 23:00:00,2699.0
2022-03-03 23:00:00,2785.0
2022-03-06 23:00:00,2901.0
2022-03-07 23:00:00,3041.0
2022-03-08 23:00:00,3194.0
2022-03-09 23:00:00,3233.0
2022-03-10 23:00:00,3187.0
2022-03-13 23:00:00,3092.0
2022-03-14 23:00:00,2946.0
2022-03-15 23:00:00,2847.0
2022-03-16 23:00:00,2850.0
2022-03-17 23:00:00,2874.0
2022-03-20 23:00:00,2951.0
2022-03-21 23:00:00,3111.0
2022-03-22 23:00:00,3272.0
2022-03-23 23:00:00,3379.0
2022-03-24 23:00:00,3413.0
2022-03-28 00:00:00,3416.0
2022-03-29 00:00:00,3337.0
2022-03-30 00:00:00,3236.0
2022-03-31 00:00:00,3141.0
2022-04-01 00:00:00,3073.0
2022-04-04 00:00:00,3015.0
2022-04-05 00:00:00,2951.0
2022-04-06 00:00:00,2868.0
2022-04-07 00:00:00,2778.0
2022-04-08 00:00:00,2777.0
2022-04-11 00:00:00,2785.0
2022-04-12 00:00:00,2862.0
2022-04-13 00:00:00,2968.0
2022-04-14 00:00:00,3042.0
2022-04-19 00:00:00,3079.0
2022-04-20 00:00:00,3087.0
2022-04-21 00:00:00,3047.0
2022-04-22 00:00:00,3004.0
2022-04-25 00:00:00,2967.0
2022-04-26 00:00:00,2919.0
2022-04-27 00:00:00,2904.0
2022-04-28 00:00:00,2914.0
2022-04-29 00:00:00,2938.0
2022-05-03 00:00:00,2955.0
2022-05-04 00:00:00,3013.0
2022-05-05 00:00:00,3110.0
2022-05-06 00:00:00,3175.0
2022-05-09 00:00:00,3233.0
2022-05-10 00:00:00,3277.0
2022-05-11 00:00:00,3316.0
2022-05-12 00:00:00,3310.0
2022-05-13 00:00:00,3283.0
2022-05-16 00:00:00,3241.0
2022-05-17 00:00:00,3254.0
2022-05-18 00:00:00,3327.0
2022-05-19 00:00:00,3370.0
2022-05-20 00:00:00,3382.0
2022-05-23 00:00:00,3377.0
2022-05-24 00:00:00,3321.0
2022-05-25 00:00:00,3218.0
2022-05-26 00:00:00,3140.0
